DeviceToken,os_version
58824835-84EE-4E11-947F-D23F0746DC7C,iOS
6A2A258B-DD02-44ED-A88F-0AE83E156929,iOS
869ACF34-07E4-4417-BC9F-40D62BD6BB32,iOS
FAD7FE9A-415C-4AF9-9B38-C2AA50DCA9B9,iOS
F8FF92E6-DDF8-417C-B495-71F2A66377ED,Android
A40CC583-C211-4BB5-B3DE-D87D750AB0D5,Android
7F75EEC0-A3A2-408A-BEB0-DC22A4F3875E,Android
1613F5D3-3D8B-4B41-8CD2-C155762010EC,Android
57B0D54C-FD55-4943-B7BF-1BB87535D33B,Android
4FA5DE24-DC45-4B4F-A113-AB86B9DF2102,Android
A9ED4AD3-025D-4398-8A9C-80088C95C620,Android
025A9C8B-0339-4BA7-8C9D-7BD0EEF2098A,iOS
EDA6956D-1351-4325-B122-B9C474B74123,iOS
43170068-A0DF-40DE-B0E0-4EA0140C5B11,Android
0B85B47F-B51C-4D1D-BE2B-3D75D4338003,iOS
D97D981B-C32C-4A1E-900E-B63C466199C7,iOS
1DAB5D6C-FA07-4277-9C56-FC4C02A099BE,iOS
381BA559-F97D-4300-A66B-B3D66CEA2E2E,Android
944A6A64-C431-4CAD-B498-66A0A914ED43,iOS
B265093D-2A96-490D-9F0B-ECA7A27AA8CB,iOS
FF21C383-0561-41DE-9788-D4AC491E4CAC,iOS
8F492DCB-5EDE-410E-9A69-1B8F35C54F3D,Android
5C6D0BA3-F42F-403F-B924-26DDAD23A613,Android
9F610B20-ADCE-47DA-B4EB-C2F79097C280,iOS
40E73EC0-8D3B-4766-B284-C3B434BE9B1D,iOS
D1950779-2A4B-423D-AA6D-B1401F60B3B3,iOS
61E29856-14DC-4363-B781-BA64924960C4,Android
60935342-0531-4F36-94CB-B7B645F87E37,iOS
86B958E2-F20B-4926-AEC3-D26581748EA7,Android
C6A7A8BA-77C0-41C0-B356-BF0898C4CFBE,Android
079814F7-D1E7-4EAB-AAFA-C72CAB7DC502,iOS
2BC5BC3A-CA30-4ABD-9E9B-5149126739A2,Android
15129F14-83E8-45EC-990A-BEF5B3152BF4,Android
89EE910A-0678-45BA-9C9B-58BE6A95A1DB,iOS
D9E926FA-1049-4915-96CB-7D6EF776DBDD,Android
50A1EA66-AE5A-4D3F-ABD1-8DEF1B9FA2D7,Android
C6F59FD2-65B8-4306-9D9F-ACA25209A42A,Android
475898FF-2343-43C0-9F4A-004DFED0CFE5,Android
24A035DB-0610-44EF-93F4-6B80B5024E5C,Android
D681FF1C-3938-4C89-9AF8-780246387C5D,iOS
59B430A8-A8B6-4E40-BD5F-A5D015BF6075,Android
61EEA0D5-B63A-45BC-A404-C1A226356DA1,iOS
30BD5F3C-C454-4995-8BCE-EF43E4D3847D,Android
C3B35B58-0F57-46A1-8CAD-8D74E40C58B2,Android
F60AB10E-F1A9-4D05-AFFF-913E5A507693,iOS
6A6DD523-A1AE-4024-8C40-89E10B28F1FC,Android
E6D6D8B6-851A-45E4-A385-1A67B1E8FF49,iOS
4BDD9F91-9103-4E65-BD8C-F50DF751847F,Android
4019F1D0-8FA0-48E8-8DF0-5E535013A151,Android
30E1416A-AFC7-42A6-AF75-B811C2EE8AE6,Android
24369F4F-63FD-4A08-B8C8-618F11454739,iOS
6D2F93FC-40A8-44FB-AE52-ECF41FFC820A,Android
CF26045E-F25B-4094-AE7F-25CD323D8DE6,iOS
FC0B8F15-4786-4697-B964-A8E16A6F3389,Android
A6F436E7-8FF1-4719-BD00-74754017A8AF,iOS
406EF16A-256C-4F16-9BDD-E82350E64C15,Android
0CC67CDF-DEF5-4AF3-B6A6-0739F4DA9E20,Android
A26F8435-04AE-4BC2-A18B-97833085823F,Android
213E727A-B754-48A1-BD59-7CBF156D9A8A,Android
A4F49BF5-9D75-4483-980B-ED99284EA451,Android
E342BA8D-80A2-4B7A-84C5-0B6695646D6A,iOS
EE703822-515F-4D06-BE96-B6F2FB2150F6,iOS
885A2907-4D6C-40F6-98CE-8B0C87D9C6A3,iOS
F3CAB3D0-FDE6-476B-84F9-2EF937E271DA,iOS
F08DC040-7537-4D3F-982A-765B73ECE39A,Android
134505D9-3ED4-415B-95CF-972BDD3E1AB2,iOS
F1848921-E6C1-4147-8333-D157CEA74F95,iOS
2D96B4E2-9A4A-4E4E-8720-920EE6FE03DE,iOS
4B28E10F-C313-4BA8-860E-4CB7B2023F10,iOS
FE69C281-6D40-48EA-9044-0A5D4E1017BB,Android
AD6065C3-D614-4819-B467-659FBC32DCBC,iOS
2B1E0D3F-20A6-4A68-8BA0-38F8368AD564,iOS
212FE8FC-FCA1-447A-B2BD-DABB9BAA1281,iOS
0017B41E-863B-4023-BC1D-68CA233872F2,Android
B543107C-8E92-40EF-BA9A-EB79B1E820AA,iOS
4F3C10D9-38C9-49A7-B68A-BDE27305CA21,iOS
6DDB3003-269E-4F6E-A637-4AB2CF08FCC1,iOS
6114AC91-FE3D-4D42-A477-707663DBC788,iOS
4267185B-EDB6-49EA-8F07-3334D25A08DB,iOS
28D16EF6-69A4-4380-AE12-94F77999C8BD,iOS
18B9FBCA-6287-4F78-86A4-2512211EC3AE,iOS
BEBB9512-A2FF-4B3F-BD77-3F93530312CB,Android
A64F7E8C-D3D3-433D-A388-9C0E5CAC12F0,Android
3A554B26-4AFF-4E5C-AD57-923F7BB1221A,Android
FD908B2A-4606-431A-931E-900EF853AB93,Android
214F5F07-DA99-4A3C-AED2-89E7D990AB7D,Android
0A3C5016-579D-4100-9BCA-7EB10A9DB575,Android
9D92963C-B50D-4ED0-B197-954DFAF185D4,iOS
AE72BF12-A6FF-4829-982C-4F8BD52F7E12,Android
D287B89E-457F-4E83-8E11-C3B86FC410D1,iOS
816E53B4-1AE6-4BE8-9070-069B3A8E75CE,iOS
7E69F7B8-FF1C-4D7A-95C8-A454DA2A113C,Android
8D432711-856E-4027-868A-87451C0FC9AC,Android
039F2C0E-C41E-49B9-B40D-CE42724E2A7F,Android
7B5005A1-A3F7-4D5C-B0AB-A09EC8A41C81,iOS
74BFB836-9C52-449F-B4DE-A735D4A9C9DC,Android
F13B3954-C4CC-473B-A4C1-69F326FF5157,iOS
9F780019-D9CD-4B1F-80BE-361D982FF430,iOS
C42AA845-1311-4E3B-B28F-9FD14C4426F6,iOS
80953726-2839-4411-AB29-34E6155699C0,Android
B2B39124-7AA7-4A7E-8AFD-C09BB732FD96,Android
175CA811-26E4-48E4-A364-CAC132D10511,Android
B543107C-8E92-40EF-BA9A-EB79B1E820AA,Android
E910A1F3-81CE-423C-982B-6A5CC8F06738,iOS
82F67349-A979-4482-A712-FC5BB15BA706,Android
376E7A19-9A37-4AF8-ABB6-C763A4B0CBCF,Android
95C8B5FF-B21A-42F0-9667-852816FAC055,iOS
CFEFF4F7-1416-4A6F-A8A7-62851C3752BE,Android
0432DC20-C8FF-4A0F-87A1-77983A8A0F61,Android
F8C9B1BD-28A6-43EB-BECF-58D6B100F1B5,iOS
A8FA11DD-4212-495A-B1BE-8B3D87902DCD,iOS
703B0D69-2535-472E-9D45-11EF3CF92318,iOS
CA4CF45F-3977-4F5F-B8B7-398E949DE741,iOS
4F868B03-180E-4536-9F74-18CCEDF2980B,iOS
D97ECD18-6F9C-4BB6-8981-F99C89E2322E,Android
E41E08E4-C326-4A5F-9D4A-050C93B4F5AD,Android
7ED6214D-629C-4A28-AC4D-C3673612D6D2,Android
25DD6AAC-9034-46B8-82A6-F9F030A4A7DA,iOS
B18F06FA-F35B-4E13-A417-64028FBDDB9A,iOS
4F8E476E-E33F-453A-89B5-EE23FA60582E,iOS
84DF3362-51F8-4A54-AA6D-673BE15485A1,Android
6A10E21F-23C0-4DCB-87A0-C8EEA5EB0E44,iOS
3886E5C4-C848-4BCF-8A9C-6AC2D9D7BAC7,Android
8A541432-DE3E-4493-880A-90C98C0EA54B,iOS
5543E797-39A3-445D-89CA-E24A943850AF,iOS
3CD56F04-0026-465E-AA38-5434D3FBB711,Android
9FA6EDCD-A498-4CF8-9D58-55D71A3933B4,Android
FB4985A5-089C-4DC9-A8AE-AEBC77515913,Android
6C38B4C8-27A9-4A45-8261-E56A0829848A,iOS
67DCF190-9674-4642-A9F6-0D34142CFE04,Android
558BB1D6-6F53-4BF1-835F-2E8B2CDE2BB5,iOS
39BA3C28-E23C-4AD8-860D-BC55DCC6C211,Android
29C42121-9D6B-403B-BFE8-375FCAC1B846,Android
0DE5FE03-88CE-4A6C-89BD-1FFD71DB9AE4,Android
7C1475F8-CF3C-4A01-92BB-DC864A05EEF3,iOS
78AE45DF-ECCC-4B5E-AEFB-B899DBB9647A,iOS
80C63748-6A54-4C15-AB27-4CF265F19707,Android
0C6E31E5-0757-41D9-BBA0-2672CDC231C9,Android
C0A1FF23-8A00-4F5E-80E3-32ECA0607E6E,Android
2ED4F176-B405-4199-9915-D3842FB5BFE2,Android
E8445AD5-2C89-47E4-84EA-EC5C06121E89,Android
27B71D69-6515-4413-A634-5D7B05A4BC64,Android
4029FC23-C0B0-437E-B9A1-2C9E264AF1B6,Android
559C298C-ACBF-4F67-A9C6-9226C1AB5BA2,iOS
65A20FA6-B2F0-4C0F-BAA9-C39EAFBDEA80,iOS
CC6422D4-C656-4496-BBC7-0FDA091609C0,iOS
FBF8F979-7E00-4BFE-9437-3DA5B9E2B711,Android
EF8AA545-89A2-4071-86B6-B5943CEDAE9B,iOS
16AE312E-0458-497B-A419-DB14C058B727,iOS
F27D7D0A-17CD-42CB-99B8-349C25BF5D96,iOS
A995A5C2-C4DE-4D1B-9E71-FDD908AA5913,Android
DCA38412-99BF-4D74-941E-A870A29EA076,iOS
A0979394-2F92-44FC-BC9E-AB98B769C2CA,iOS
E3277FCA-EF61-46A7-95F7-5AD719D1AE27,Android
C300EC13-F525-478D-8A46-D4373DDFAE03,Android
4059F8F1-5880-4EBC-ADB4-E577DF7C4CBE,Android
1611DB8A-946C-4CEB-84FD-1C1BE5667E41,Android
07B73528-16E2-4F1F-A44A-FF557D823CD4,iOS
1125E9DA-1DA3-4263-9036-FA7F68D06B64,iOS
9A07A797-A9B7-4939-951A-678B1A8B5F17,Android
E8C449B0-3183-4125-B94D-F69B7247DA13,iOS
0FBD1270-8F8C-42AD-B6AD-277700109865,Android
D46FE4B3-AA57-493B-B45F-E9618BF552DD,Android
B339365D-ADA8-468D-A5DA-FEC069D8F0D4,iOS
2F8DC818-0544-4755-A4CB-80CD663C9F7C,Android
69537C0C-98D2-4FCD-9CC2-2EF08FAA65B2,Android
EBB1C39D-466C-4154-B617-E7F8191CA15F,iOS
93D07F5C-7B6C-457C-8D4C-D8291BE27D14,Android
F69F3D82-2CF9-49C7-8B96-6D492A571A2D,iOS
6F9C1265-DE16-431F-B21B-E0B3B95CAAFA,Android
B621FFAD-E0BC-4E82-9008-D68E8004915C,iOS
95D2142F-6AA4-4561-8D8A-31C2ABCCB2E1,iOS
4832C547-D89E-4A14-AC72-232AE73F21B1,iOS
F601A3D4-B60C-45F0-A1EC-1F4BCEFE6A1C,iOS
CF8086CA-DCF7-4F46-8741-5C23993D1B0A,Android
B6533EB1-8800-45F3-A8AB-DF771818FBBA,Android
42F1B40B-1020-4F73-963E-85A70BB7E3D7,iOS
8E326E82-AF8A-40A9-A044-DAD78D61F4B9,iOS
4F7038BE-5757-4DC2-82AE-3A8F61EB6D13,Android
C9515DD6-9B39-4BFE-9C8F-B922CAFAC6F9,iOS
CC74546C-901B-4799-8387-9BD4C8A0BCFB,Android
670F09FB-D1E2-49A0-9B67-050D57DA1910,Android
FDC2341E-6C86-4B0E-AEE8-72BE3799A5D3,iOS
01C7CA57-5603-4BB3-8E84-E91F68D5108C,Android
A7862A5A-9B2B-4E78-88BE-920E1C0F23B6,Android
469CBA1E-EDCF-4473-BA83-6DD172117E35,iOS
391AAD40-5B7C-42C8-A4F9-8189B134DD54,iOS
B2597EB1-16D1-4113-9559-2B422D973358,iOS
7464472C-9FAB-49CB-ABCC-75F4A3E3C11B,Android
733987B4-7A9C-4FEC-ADE7-EF3D0E7BF951,Android
F65CB0F4-2573-44FB-BE40-9450C32AC3B2,Android
56D74F11-7809-4FE7-9764-843EA9291271,iOS
9F1028D0-3954-4D9D-A0C7-645EA0CE7024,Android
A3BF4B47-4707-4881-AEAB-DF2154F22ED3,Android
17EE849D-64E2-461D-852C-04BDAB427C93,Android
E1500463-40F8-4EA6-90D5-F27BAF28405A,iOS
85D02F94-75B8-4746-9DFD-4FF63D34923E,iOS
07399C8A-89CB-4A3B-B89F-C41B65E55B91,iOS
8E58407D-8933-4AFB-B158-81FF4548AEC4,iOS
4271F048-DB8C-48D3-9F23-143EEB7888E7,iOS
AE5EFE03-7EEE-4BA1-9B03-17FEA36FE69A,Android
6E76D299-F708-489E-A8E7-5871C617E87B,iOS
875803EE-AC51-4229-8E8B-5B08D1ABFF9B,Android
44E1A7B6-A2E1-412F-A853-1CA91B86689F,iOS
72C36F5A-B583-49CC-BC3B-1CC9D4F4DAC4,Android
D5BF0468-0D16-403C-9D38-379DFFC8A21C,Android
B7ABBE1A-6D33-4B12-9F76-9E1CD2670335,Android
919760C3-A43F-43A2-AC1C-D255B9B7867D,iOS
82274A32-C6C4-4C85-9059-0B859CAECFB5,iOS
2AE7B8B1-ACA8-4122-B25B-EE5652D4437E,Android
36FCE596-10BB-4A69-97A1-8279935DCB27,iOS
2EB1A057-AB63-4BE0-96E3-D86AC762C76E,iOS
5B6CD901-5C1C-4FD8-95B6-C05977F05309,Android
27511EC7-B118-4B9F-B50C-03DFE012A71C,iOS
5E2C04E5-2832-445F-B2BB-D6C340981DEA,iOS
F687D4A3-456D-4E44-8015-A3BAB4D26B37,iOS
6B274177-0A38-4F28-B396-52169DF4CBEA,iOS
42B2084D-0671-49F6-990B-3DD696921A7A,iOS
35014B98-4896-48B1-BB5F-163FBB5ED6F9,Android
2BADABA0-6B56-4F7F-8021-B26335758207,Android
418CB396-97E1-43DE-A1F4-7B98D4EF96B2,iOS
E5E4DF68-BD1F-4F07-A91D-493F1FA7C6F2,iOS
E4FEB2F2-F50D-495C-AC0A-519B354848F6,Android
ADC3468A-4028-4551-A2EB-45B1E8540DC5,Android
5DBB30D2-B957-445E-B999-1D07D4FF3AE2,iOS
AFE3022A-BBF7-448A-8FE4-D6DC6CF52AB6,iOS
6753BA8B-2A9A-40AB-9F6B-566A8860A94D,Android
4E79E3F2-00D5-4E3B-8E1B-1C1EBD695EF3,Android
CADAD07C-F7D1-4889-9979-8C6B6D96AE38,Android
91B5B630-8723-4C6F-8DAB-0C49C01B1914,iOS
13B214BE-A952-4D07-9F1D-B2D225264D3B,Android
5B8D7B08-0F4A-45D8-9901-49732B224537,Android
62C19C58-5BCE-4035-8D7F-6CF013598613,iOS
E194BFFA-726E-42E7-957A-6AD1D2A7FB37,Android
5DA98D43-A180-42B3-A1FB-ACEAEF15DA47,Android
5C89BD25-23AB-40C0-ABA5-671BCED1BBAE,iOS
BEDB73EB-C091-4611-8E88-23BF32E65868,iOS
7A5AF456-3C1A-4DB2-B581-E551F5026C4B,Android
063F9A7E-8D68-42E0-A635-146244C51801,Android
D95B3740-8D67-4446-9175-6D24FD0C5737,Android
20B513DA-0AFA-47A6-B01F-64F2DC36FD54,Android
E645DE60-070E-4408-82BD-B7AA3638D3C8,Android
97D79C5D-809E-455D-8DD9-674828AD6075,iOS
5A6EACE2-68A7-4807-A8BA-A892FFF8E09C,iOS
CAFA5A1F-8656-4C4A-8627-A0BB0C83BAC6,iOS
E4E7C2CE-5DF0-42C8-96F0-97690C710369,Android
723F35D8-CC23-46CA-8AFE-1D029D853091,iOS
6DD160C3-DDDB-4020-A3CA-1E9B23276ADF,iOS
08EDC8CB-DE00-4C82-AE56-C14F0DC0DF65,iOS
C20F97A2-07B3-47A2-86A2-DE8C76F8A148,iOS
E1F5D13F-50F0-404B-8F6F-98D737496172,Android
A8D36961-8E28-4790-91BA-84F34AA232B2,iOS
AB4723EC-5A3B-44E1-9912-A2F9F5DB256A,Android
05356F60-0FDF-48AE-AD13-FE354977D3D3,iOS
6356CE39-F024-4553-B2F8-6CAAA53FAAA0,iOS
A49D0DB5-61E6-4CD3-BC30-8122EEE7752A,Android
7F07948E-D1E9-4589-AE59-9502461F29D7,iOS
B3D21966-DD56-4552-8EAE-E668F664507C,Android
AFED40CC-2CA7-4D51-AACA-ADB1372C8467,Android
48A426AA-9C22-4E60-9225-BBB9A25B325E,Android
FE33AF15-0353-4F9E-BFA2-4F9AA37D81F0,Android
CE791B8C-9961-4B09-A86D-4A18C80B90A1,iOS
D8BC57FD-8681-4001-942B-DBBEE3A44773,Android
9CCD2CD7-EFB7-4F47-881B-F3055052ABD5,Android
6761994D-668F-4C35-B430-79A5EC97CFA8,iOS
3A221D98-76E9-4063-A842-D9DCC6AB2DCA,Android
2D3D3A78-776E-4497-88FA-6BCA3B048861,Android
50059DB8-A411-4661-AA01-5E3520027580,iOS
787CEC8D-5320-47B4-A328-230ED54AC5AA,Android
FDCBA817-50D6-4A86-BCE8-1E8FE080E805,Android
122EFF77-3615-4580-8FD8-16BB6BED9CD0,Android
7AF512B7-2E89-4DEE-835E-9DF5E1767F23,Android
557BB8CA-2D4B-448F-9006-3CE407D292EA,Android
06AB2DBA-A71E-4097-A83A-CDAE384330F1,Android
CE53492D-CD67-45C3-A37F-0BDAB0374D9F,iOS
A9545405-20F2-4D33-B15E-5A1137A9B3E3,iOS
08172EF1-E942-45BA-A5CD-3C10081DDC44,iOS
0B45C6EE-3579-4192-85C5-86A1326CFA69,iOS
E1A405AA-D695-43CF-8C28-F64B42E5DEA3,Android
950150D2-DFED-457A-B8BE-87787C2F7F90,iOS
A9EA1F15-A3BD-47C8-9387-7247D5EA33C4,iOS
AF4E0FC2-BE3B-4A2B-8961-352E528D475F,Android
812DE98D-1091-4158-A0D9-2AC6EAAAC7FC,Android
416DE100-7DAA-40AB-A549-66E5E5792F8C,Android
E6C68D72-3A90-4577-808E-39D4B993074F,iOS
A56CCCC8-1E48-43B9-9D26-56DA07DCE4CE,iOS
E97CACE6-39C9-4D35-B494-991358BFBD78,Android
85BE640D-4E20-4BA9-8461-FA374097E5C5,Android
FAF7E1D8-A874-489E-9212-B6017BF134DA,iOS
04AEAE32-77A0-4098-8984-30F368A6AB65,iOS
0CF5BD4A-4924-4592-9CFA-458E6C45BB49,Android
32C565E5-D932-471D-BF47-B3F91811DE25,iOS
8A0D7419-AD99-4741-B41E-4DDF73B6E930,Android
2AA3A9F0-67F8-471D-886E-1219917D34F9,iOS
404E8480-0EAC-4759-8C75-7312BAF4B268,iOS
3782F200-332B-49B7-B9B8-66B2BEA45609,Android
B315F738-2246-45DA-A64B-976A3D602323,Android
4414E1E7-6136-42AE-90AF-5C17DA06F3BA,Android
12EB6D15-C363-426A-B0A9-5B3DF36EA909,Android
4FE35510-CCC4-4DDB-9ADC-74A9D999F8AD,iOS
9DAF2C3E-11AC-416F-A02B-AA8ACB08F3D5,Android
04A8AC46-7C96-4F10-8493-A316149169ED,iOS
277EE101-7D73-4BCB-9211-1D585E21959D,Android
8C3CD658-5884-4559-BC69-86023CC54C39,iOS
AC941542-E721-4157-B791-30487AD02448,iOS
C91C693C-438B-4FB6-AD26-E3998809915C,Android
5E5B1CB5-ADCA-4C69-91FC-9EAC9E113D9B,iOS
EC3E10F7-B134-48B4-AE23-AB0E75B7F3B7,Android
894731BB-7399-4C48-BEAF-886BB7D91E01,Android
F8611B47-F0B7-439A-9F2C-0C8F2330AA4D,iOS
89BCB88E-6187-4893-94C7-D14C2F1FCB6E,iOS
EC20DC9F-5542-4665-B025-2A89948328FE,iOS
E51FF4F9-91AD-415B-AB7D-B19D415A8675,iOS
EB9D0562-FA76-4634-9D08-8D19B08BCDF4,Android
15AC4CC2-D758-4061-BD9B-07045A39B532,Android
EFD0AA95-6F7E-4768-8F77-62D5202E4CC5,iOS
82FE41FA-6D11-4273-A544-6261F8745A39,iOS
0713F5A2-8305-434C-9EF6-141E3AE2C089,Android
5A2161AB-3DCE-46CE-9977-0540EFE165D0,Android
1F4EFFC0-3687-4CEE-A70D-144EE6F9874C,iOS
BCF4B8B0-F50D-47B8-83B3-99125108757C,Android
B458F611-408D-48C2-A863-161F26D8082D,Android
1AEF2E04-C9D9-4205-847C-B38E9E78986E,Android
C9603017-7D1C-46D1-8B88-95228563C85C,Android
4EE9146C-D105-4F49-A16A-3301EB801E24,iOS
6A032676-055A-4B7B-97D7-32D11C030807,Android
00EF46BF-F6AA-41B9-A845-24D7983CCB91,Android
6A5365ED-FB50-430F-9999-45C9C6B18B8D,Android
57F3D281-F81E-4F9F-AB0F-42B8047290AC,Android
F4F363AE-79C7-44AF-9C29-E1A1B736F49E,iOS
D5728A60-A4AF-41DD-8B70-9FEBD38B849D,iOS
0B8903C5-DBBB-4A8C-8027-DFB0DEA4493F,iOS
1D53075D-44FE-403C-BF2A-80EA41DAE9F2,Android
974053A1-7540-4043-A4B8-481ABC32C07F,Android
FC03C672-E203-4A49-8892-4CA72E681394,iOS
996E1C28-00FA-4E58-AB9B-9781A08245C9,Android
0B6965F2-02C0-4A63-B61D-9D2CD2EF4D5A,Android
972E828B-E2D3-4200-AE5A-56DABFC63895,Android
18C39D90-6DA2-489A-92B5-C9439CEC05B7,Android
49DB1C79-4EB8-40AB-881B-DD74FC40085F,iOS
43A00B21-AE31-4E1B-BFD6-0B15DF0A31EF,iOS
732F50E7-44C7-4471-9430-AE1D437372D7,iOS
4CE07249-BC63-4A02-9786-6918F5FADE06,Android
CFDE52A8-2B15-4EFC-A351-2B108666AECA,Android
2E226062-358A-4FCA-8221-D013DB00F10C,iOS
98C6EF4F-EA76-4F72-BD5C-42E55F07A131,Android
F2D2B1AD-9DB4-496E-B23F-7A9D07A92D61,iOS
8DA828BB-7EBF-412A-B072-5047AD39E075,iOS
AAF4C9FB-2C7E-4CDD-9F56-C7BF69CC56A7,iOS
6BB03331-D1F8-484F-A2D9-A0EABD519E5C,iOS
6A7CD217-B03A-4DF8-AE3A-50EE8488751E,iOS
69B56543-54CA-4540-9F6E-0ED1E1E7E32B,Android
0259E9C8-9396-45EF-8E55-B7D6ED473EB8,iOS
0C228EDF-C0DB-44DB-9F61-81FAE068BB9F,Android
55670403-5DB7-4530-B2A7-A5465FCBB77F,Android
FF1676DA-61FA-4364-A5D6-954C431AAE9C,iOS
AD380AA9-290A-4D98-8D2B-6C32B06DA665,Android
BAC45872-FF58-4EB2-BA1B-392B6A9FC347,Android
8BED130A-750D-4989-BA92-8361B75E5E35,iOS
0B90DB34-9BBB-4C42-A8A3-050DB468D909,iOS
A4CAE2D3-330F-4A2A-A4E8-FF42CE85DFC0,iOS
1D04812C-407E-4DC8-9475-7510C120E9C8,Android
429E1C9F-6F16-4052-A802-278DD196116C,iOS
79204847-F7A3-4783-97F7-91CDE63F3A42,iOS
8921FEF2-AA99-4698-A3A4-B03359573538,Android
710F49F1-2BFC-4100-8DE4-C32F960EF141,iOS
53B8B791-271C-4E3E-8321-1BC5B06910D3,iOS
7B4054DD-BC8F-47D5-86A8-F904674826DC,iOS
F6F0BF6B-FB7C-42FD-8D18-E489D362F794,iOS
BC313DB9-4771-42AA-8C5A-D319F015FC7B,iOS
F588A2D9-E75A-493E-858A-A84D0F1BF9AE,iOS
D1F2ABD0-0B63-43BC-954B-C8AE3ABD5F50,Android
545AAD08-99CF-4A08-AA15-4AFDB9774925,iOS
7626AC39-3F2E-4FA7-9096-3A46F14411A8,Android
4A3CDFE5-B6E7-4B09-842B-8074DBB63383,Android
8E0F001A-26BF-4C5E-A00A-D0FECF20479D,iOS
B44486F8-8241-43F5-931E-9A317C6623B9,Android
50928E2A-6FFF-4A20-B8EF-95CFFB300923,Android
3E21C122-7E33-45F1-A489-D1F5641F97F8,Android
FFB447B7-F284-4ED1-B431-0EFE4E694A56,iOS
B1621FC7-7D62-4463-AD7D-00BE6FD5A1A7,Android
FF418435-3DCF-4334-9C4B-F7A88C057AEC,Android
ACE47CC4-9C51-493E-8BA5-1584D344AF35,iOS
700AC296-EDE9-452D-8CFA-7917422A1097,iOS
FDB30365-D973-4DA5-8393-0AA3FFA8E2B1,Android
044C685E-6326-497F-BFA6-F683125B5DE2,Android
89F9E062-416E-48DF-A807-394F44A52AC3,iOS
C391005B-9705-4D06-88BF-4E8C48D2A727,Android
3B8CD5ED-9D2C-4F9A-A400-FF9EB450F3DF,Android
85ED2033-2465-43C5-A681-476759E679BD,Android
F6B2873F-D85D-4A9A-8D47-2B24790CC149,iOS
795A5CCD-C9E1-4AFE-9215-45E6A21DE5F6,iOS
F3DE4C6D-689B-4E26-BA57-0BF242AE7929,iOS
41EB7E92-5A25-470B-BDB9-94A1BBA1EC11,Android
7CCADD38-5D9E-4814-A8C7-AC404CC6A508,Android
5E84F3ED-AAF4-4B16-8420-427CFF0D21A1,Android
304CBAC1-0DD1-4FA6-BFF6-5A41243FD35B,Android
410FBC84-AFAB-4091-9B58-CC8719EC9CB1,iOS
942BC34A-C741-48CD-B3D5-17725754C7BC,iOS
40D379BB-644B-436D-8C7C-67B63051889F,Android
85E5D9FA-1B66-4E3E-841A-D444299DE3EE,Android
B0DDB3ED-B0B8-4853-91D8-44B08649276B,Android
EB8FC2E8-CD4B-49F4-B175-26DBC16F124D,Android
0D3384A9-4294-45B8-9E20-0844655394F9,Android
D25355E4-5564-4DFD-A55B-54ACA18BCAE4,iOS
63976A89-BDB3-4AD1-BA77-FEC9886332F7,Android
7DDE0D1B-615B-4481-BD94-1D963B4865CA,iOS
6A7476CF-020B-4F9B-80CE-B0EFA4596E16,Android
9CAA8E33-73C2-4886-B9D9-04B688513175,iOS
43E8187B-0ACE-4770-AE00-ED628A58CA20,iOS
BB897961-C996-4860-AC13-9D1F180083CB,iOS
B6FA4968-FEB2-4724-B1DB-905FA650697B,iOS
584ABDF8-A0A7-417D-8395-E5666A3FA76D,iOS
C30CD086-A140-45CA-A3C6-B65C345995B6,Android
86506049-FE23-4769-99D5-AD85A2928E85,Android
1B8ECF63-BA23-4B81-A16C-5D4F14F1160B,iOS
C33717D0-CBDE-4735-88B9-0FD20171822E,Android
3EFC69C7-1077-4706-BAA0-213710B6A9C7,Android
15292FDD-B8AF-48BD-BFB1-F5D2851E12D6,iOS
754BCA0A-7618-404C-B729-6145D2A135A4,Android
4C445CE0-6B2C-4E79-943D-5E1365FB4E24,iOS
897E21CC-FF8F-4D2F-ADE6-D362D58C12DC,Android
77FA8187-E869-4B33-BD43-845014B63374,Android
D1F77A8C-8517-42DA-B03D-869BEA534610,Android
014CFA80-BB47-4587-97B1-1E4E0B41E2B3,Android
C65DBD6B-46AB-4221-924C-163312537D02,iOS
98E3F7D7-7C20-4212-A7C6-78B9E8A0BF69,iOS
0AE0AA7E-90A9-46EF-BC87-624DB7E138EB,iOS
67898D9A-04BE-4C1C-80CD-E92A818A3757,iOS
8C9CC013-BC02-43FC-B3A4-35F303098A86,Android
C01010F7-8415-46B7-83CB-F20B2B4E3D18,iOS
4EBA62BD-E096-465E-A3BB-894D7DF29DF8,Android
EFECCAEA-4B38-4E07-8DA9-531AAAA5D39F,Android
71EAA630-22C5-472D-B6CD-BA90C524709E,Android
ED137362-F5F9-4054-8C35-9E956B85644D,Android
945D72C8-1D67-44EA-AF37-9B40B6E2CF00,iOS
DFE31919-CB52-42EA-83C0-E678A9AAA5FC,Android
77A80B9B-56AB-4CE4-BBCD-DC64218E71CB,iOS
AABB619F-38A3-4488-9F74-89F86A6BA7C9,iOS
76557C99-1491-441D-9432-C7EB506B2FCC,iOS
6541DD24-1E74-4994-A7AB-5F8103AEDE35,iOS
4017EEDD-3AD2-4A33-A336-0EA7DCF2A490,Android
0643286F-0158-4271-90CD-65F8E4000A8D,Android
C86BE070-3167-4635-BE36-4D9205028513,iOS
